id	ER-ERR1084763_PE	ER-ERR1084764_PE	ER-ERR1084765_PE	ER-ERR1084775_PE	ER-ERR1084805_PE	ER-ERR1084806_PE	ER-ERR1084811_PE	TN-ERR1084766_PE	TN-ERR1084768_PE	TN-ERR1084798_PE	TN-ERR1084799_PE	TN-ERR1084800_PE	TN-ERR1084801_PE	TN-ERR1084802_PE	TN-ERR1084803_PE	TN-ERR1084804_PE	TN-ERR1084807_PE	TN-ERR1084808_PE	TN-ERR1084809_PE	TN-ERR1084810_PE
ENSG00000071991	0.00	0.00	0.00	583.51	0.00	4.91	0.00	11.72	630.70	0.00	0.00	30.19	3.52	7398.80	287.02	4.72	39.37	0.00	632.87	81.44
ENSG00000072080	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	37.08	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	27.81
ENSG00000072110	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.61	2.47	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000072121	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.41
ENSG00000072195	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.95	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000073331	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6.85	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000073584	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.33	0.00
ENSG00000073712	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.29	0.00
ENSG00000073756	0.00	0.00	3.10	0.00	991.52	24.12	168.71	4935.39	221.77	73.66	0.00	52.53	6.68	532.16	49.47	1428.19	4259.65	10472.96	38.30	1105.84
ENSG00000074219	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	20.07	0.00	0.00	0.00
ENSG00000074416	3.44	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.66	0.00	2.11	0.00	0.00	0.00	0.00	0.00	3.39	0.00	0.00	0.00
ENSG00000074660	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.54	2.18	0.00	0.00	0.00	0.00
ENSG00000074706	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.16	0.00
ENSG00000074755	0.00	0.00	0.00	2.13	2.10	0.00	7.39	0.00	1.89	0.00	2.12	0.00	0.00	12.73	0.00	1.82	0.00	2.10	0.00	0.00
ENSG00000074800	0.00	0.00	0.00	0.00	5.04	0.00	0.00	196.45	4.40	0.00	0.00	21.17	0.00	24.54	4.83	15.45	0.00	0.00	0.00	132.24
ENSG00000075131	0.00	7.93	0.00	0.00	0.00	4.69	0.00	0.00	0.00	0.00	0.00	4.82	4.66	0.00	0.00	4.52	0.00	0.00	0.00	0.00
ENSG00000075539	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	14.08	0.00	0.00	0.00	0.00
ENSG00000075624	560.14	685.52	1246.99	1102.77	2543.04	955.95	465.84	2138.72	411.81	830.12	2315.32	579.50	1162.74	1536.07	3279.94	2054.91	95.77	1545.11	1426.94	1170.08
ENSG00000075702	0.00	0.00	0.00	0.00	0.00	0.00	0.00	11.93	0.00	0.00	0.00	0.00	2.61	0.00	0.00	0.00	0.00	0.00	0.00	2.01
ENSG00000075884	0.00	0.00	0.00	2.97	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000075886	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.93	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000076053	0.00	3.76	0.00	1.26	1.23	0.00	1.98	0.00	0.00	0.00	0.00	0.00	0.00	1.04	2.34	2.14	2.33	3.71	2.30	3.40
ENSG00000076554	37.05	91.84	77.07	37.90	49.12	99.11	0.00	0.00	0.00	90.17	31.73	0.00	20.09	70.89	58.64	0.00	113.53	24.78	38.09	0.00
ENSG00000076555	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6.74	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000077254	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.61	0.00	0.00	0.00	2.70	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000077454	0.00	2.69	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000077549	0.00	0.00	0.00	0.00	0.00	18.98	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000077809	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.49	0.00	0.00
ENSG00000077942	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.46	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000078124	0.00	0.00	0.00	0.00	1.11	0.00	4.60	0.00	0.00	0.97	0.00	0.00	0.00	0.00	1.06	0.00	0.00	0.00	0.00	0.78
ENSG00000078142	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.72	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000078399	0.00	0.00	0.00	0.00	79.74	0.00	54.09	1287.19	4071.12	226.05	6.68	1534.01	0.00	0.00	0.00	1065.87	428.04	307.27	530.16	0.00
ENSG00000078699	0.00	0.00	0.00	0.00	0.00	3.22	0.00	1.84	2.11	0.00	0.00	0.00	2.18	12.95	0.00	2.12	0.00	0.00	0.00	1.68
ENSG00000078814	0.00	0.00	0.00	0.00	0.00	0.00	9.46	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.45	3.99
ENSG00000079385	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.88
ENSG00000079482	41.81	22.40	43.70	42.36	23.13	65.63	150.16	5.05	16.50	23.67	22.68	778.96	25.82	29.04	34.42	11.33	21.79	27.92	34.39	5.84
ENSG00000079974	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.82	0.00	0.00	0.00
ENSG00000080371	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.21	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000080573	0.00	0.00	0.00	1.37	2.68	0.00	0.00	1730.94	29.11	32.02	16.64	1.24	53.12	76.66	5.10	0.00	883.70	5.40	0.00	3.72
ENSG00000080802	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.69	0.00	0.00	0.00	3.70
ENSG00000080839	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.46	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000080947	0.00	0.00	0.00	0.00	5.84	0.00	0.00	2.25	0.00	0.00	0.00	5.53	0.00	8.15	0.00	0.00	0.00	0.00	0.00	4.03
ENSG00000081014	0.00	0.00	0.00	0.00	1.24	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.72	1.18	0.00	0.00	0.00	0.00	0.00
ENSG00000081377	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.65	0.00	0.00	0.00
ENSG00000081665	0.00	0.00	0.00	0.00	11.45	0.00	0.00	0.00	19.30	0.00	0.00	0.00	5.51	2.81	0.00	1.77	0.00	4.09	20.74	0.00
ENSG00000081760	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.08	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000081870	0.00	0.00	0.00	0.00	11.41	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000082269	0.00	0.00	0.00	0.00	1.61	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000082805	0.00	0.00	0.00	0.00	60.39	0.00	0.00	0.00	0.00	0.00	0.00	0.00	18.20	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000082898	0.00	42.11	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000083067	0.00	2.88	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.64	0.00	1.63	0.00	0.00
ENSG00000083123	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.99	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.18	2.31	0.00	0.00
ENSG00000083312	0.00	0.00	0.00	0.00	0.00	0.00	0.00	15.83	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000083807	0.00	0.00	0.00	1.70	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.08	0.00	2.29	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000084092	0.00	0.00	0.00	5.11	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.44	0.00	0.00	0.00	2.51	0.00	0.00
ENSG00000084112	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.29	0.00	0.00	0.00	0.00
ENSG00000084234	0.00	0.00	37.96	14.75	7.09	12.88	0.00	0.00	19.79	0.00	0.00	0.00	0.00	9.53	0.00	0.00	0.00	0.00	21.27	0.00
ENSG00000084623	0.00	0.00	0.00	0.00	0.00	0.00	0.00	13.67	0.00	0.00	0.00	0.00	0.00	0.00	6.08	0.00	0.00	0.00	0.00	0.00
ENSG00000084754	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	32.49	0.00
ENSG00000084774	0.00	0.00	0.00	0.00	14.41	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000085662	0.00	0.00	0.00	108.68	16.09	68.62	39.80	0.00	7.05	7.08	8.06	0.00	36.31	22.34	9.48	32.66	0.00	16.39	31.85	0.00
ENSG00000085998	0.00	0.00	0.00	3.04	2.94	2.68	0.00	4.24	0.00	0.00	0.00	2.75	0.00	3.99	0.00	2.56	0.00	0.00	0.00	0.00
ENSG00000086015	0.00	0.00	0.00	0.00	0.00	1.48	0.00	0.00	0.00	0.00	1.63	0.00	0.00	2.26	0.00	1.42	0.00	0.00	1.53	0.00
ENSG00000086102	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.24	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000086598	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.90	0.00	4.19	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000086666	930.03	609.50	1495.58	785.15	675.54	464.26	669.29	258.10	201.75	619.53	765.19	914.47	388.86	471.86	565.41	678.49	526.12	308.29	803.46	797.94
ENSG00000087053	0.00	5.34	5.83	1.79	0.00	3.17	0.00	0.00	0.00	3.04	0.00	4.86	0.00	0.00	0.00	1.52	1.66	1.76	1.64	0.00
ENSG00000087206	0.00	0.00	0.00	0.00	5.24	0.00	0.00	26.44	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000087258	0.00	0.00	0.00	0.00	0.00	0.00	0.00	12.13	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000087263	0.00	0.00	0.00	0.00	10.81	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000087266	0.00	0.00	1.49	0.00	0.00	0.00	0.00	0.00	0.78	0.00	0.00	0.00	0.00	2.46	0.00	0.00	0.00	0.00	0.00	0.62
ENSG00000087269	0.00	7.34	4.01	2.46	2.39	0.00	3.88	10.44	0.00	0.00	2.40	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000087460	0.00	15.54	0.00	10.59	70.63	0.00	217.83	0.00	44.33	88.07	20.21	208.60	36.48	0.00	19.50	0.00	125.87	0.00	19.11	6.93
ENSG00000087470	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.81	0.00	0.00	0.00
ENSG00000088205	2.38	6.81	5.79	0.00	2.25	8.87	0.00	96.99	3.87	0.00	2.23	6.20	4.01	9.24	6.36	11.66	10.58	2.24	4.18	55.51
ENSG00000088340	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.53	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000088882	5.99	5.59	36.64	63.86	29.15	0.00	0.00	2606.23	0.00	22.25	7.30	298.51	85.45	25.24	48.76	133.80	3.47	11.06	24.00	118.56
ENSG00000089006	0.00	0.00	0.00	0.00	0.00	1.95	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.02	0.00
ENSG00000089050	0.00	0.00	0.00	0.00	0.00	0.00	3.53	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.51
ENSG00000089091	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.98	0.00
ENSG00000089225	0.00	0.00	0.00	8.22	4.72	0.00	0.00	860.26	0.00	597.51	74.74	96.44	0.00	57.67	54.06	0.00	7.58	9.53	8.88	5.48
ENSG00000089351	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	31.07	0.00	0.00	0.00	0.00	0.00	2.66
ENSG00000089685	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	8.56	0.00	0.00
ENSG00000089775	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.69	0.79	0.00	2.84	0.00	0.00	0.00	0.75	0.00	6.59	1.09
ENSG00000090263	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	11.80	0.00	0.00	0.00	0.00
ENSG00000090382	9.92	0.00	0.00	0.00	5.97	6.34	0.00	0.00	5.18	0.00	0.00	9.22	0.00	0.00	0.00	5.24	0.00	0.00	0.00	0.00
ENSG00000090487	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.30	3.83	0.00	0.00	0.00	0.00	0.00	4.03	0.00
ENSG00000090554	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	7.97	0.00	0.00	0.00	0.00	0.00
ENSG00000090581	5.96	0.00	0.00	0.00	0.00	0.00	5.90	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000090621	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	14.14	0.00	0.00	0.00
ENSG00000091409	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.81
ENSG00000091436	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.91	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000091536	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.34	0.00
ENSG00000091592	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.29
ENSG00000091651	65.47	139.35	60.26	48.86	156.23	213.33	226.44	0.00	21.56	81.87	371.74	32.02	78.45	95.85	242.29	671.32	336.93	53.69	411.73	17.23
ENSG00000091844	0.00	0.00	0.00	0.00	0.00	0.00	9.08	12.01	0.00	0.00	0.00	0.00	0.00	7.69	0.00	0.00	5.30	0.00	15.69	0.00
ENSG00000092203	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.74	0.00
ENSG00000092330	0.00	0.00	0.00	22.71	0.00	0.00	36.12	0.00	0.00	0.00	20.97	0.00	0.00	0.00	0.00	0.00	0.00	21.83	0.00	0.00
ENSG00000092853	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.66	0.00	0.00	0.00
ENSG00000092871	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.48	1.57
ENSG00000093134	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.02	0.00	0.00	0.00
ENSG00000094916	0.00	0.00	0.00	2.17	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.62	0.00	0.00	0.00	0.00
ENSG00000095066	0.00	0.00	0.00	0.00	0.00	3.78	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000095261	4.03	0.00	0.00	0.00	0.00	0.00	3.99	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000095380	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.46	0.00	0.00	0.00	0.00	3.92	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000095485	51.29	23.13	25.41	19.48	5.67	27.81	25.25	236.01	26.47	28.94	29.50	0.00	25.19	0.00	5.43	26.30	43.57	15.43	36.01	134.74
ENSG00000095787	0.00	2.12	4.16	0.00	0.00	1.34	6.96	0.00	1.27	7.22	2.75	0.00	0.00	2.08	1.52	0.00	1.46	2.82	4.93	0.00
ENSG00000096093	0.00	0.00	0.00	11.97	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000099308	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.30	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000099338	0.00	3.44	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.96	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000099377	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.95	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000099715	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.08	1.57	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000099797	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.98	11.07	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000099940	0.00	0.00	0.00	0.00	0.00	1.78	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.71	0.00	0.00	0.00	0.00
ENSG00000100003	12.89	12.88	13.01	0.00	15.45	0.00	0.00	11.09	27.07	0.00	7.74	7.24	13.96	53.62	7.44	0.00	22.19	7.87	36.50	5.76
ENSG00000100058	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.66	0.00	0.00	0.00	0.00	0.00	2.67	0.00	0.00	2.38	0.00
ENSG00000100083	0.00	0.00	0.00	11.17	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000100099	0.00	0.00	7.81	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000100100	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.22	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000100106	0.00	0.00	0.00	0.00	0.00	0.00	1.30	0.00	0.00	0.73	0.00	1.50	0.73	0.00	0.00	0.00	0.77	0.00	0.00	0.00
ENSG00000100181	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.06	0.00	0.00	0.00	0.00	0.00	0.00	0.00	10.96	0.00	0.00	0.00
ENSG00000100206	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.81	0.00	0.00	0.00	3.42	0.00	5.09	0.00	0.00	0.00	0.00	0.00	2.58
ENSG00000100209	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	15.08	17.27	0.00	0.00	0.00	0.00	0.00	16.69	0.00	0.00	0.00
ENSG00000100221	0.00	3.55	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.18	0.00
ENSG00000100228	3.60	6.75	14.75	0.00	0.00	2.00	3.57	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6.29	0.00	0.00	1.53
ENSG00000100243	0.00	0.00	0.00	0.00	0.00	3.80	0.00	2.45	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000100296	0.00	0.00	0.00	0.00	0.00	0.00	15.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000100336	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.58	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000100342	0.00	0.00	0.00	0.00	0.00	0.00	4.97	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000100350	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.56	0.00	0.00	1.60	0.00	3.32	0.00	6.04	0.00
ENSG00000100368	52.08	9.55	20.87	0.00	36.02	0.00	0.00	1.25	64.95	41.43	5.16	0.00	9.32	14.25	111.07	197.19	154.08	3.15	0.00	2532.31
ENSG00000100376	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.46	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000100410	686.76	1037.88	705.52	451.11	950.11	377.59	584.28	353.76	436.95	1032.09	769.97	798.94	349.80	538.55	458.62	611.19	575.42	188.76	864.41	378.67
ENSG00000100418	0.00	0.00	0.00	0.00	0.00	3.99	0.00	1.60	0.00	0.00	0.00	2.10	1.98	3.05	2.15	0.00	0.00	0.00	0.00	0.00
ENSG00000100522	6.44	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.43	0.00	0.00	0.00	0.00	0.00	2.71
ENSG00000100554	8.50	0.00	0.00	0.00	0.00	3.61	8.40	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000100578	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.49	0.00
ENSG00000100625	0.00	0.00	0.00	0.00	0.00	1.46	0.00	0.00	1.52	2.29	0.00	0.00	0.00	1.82	0.00	0.00	1.25	0.00	3.70	0.00
ENSG00000100626	11.98	6.87	0.00	4.44	0.00	0.00	6.98	0.00	0.00	0.00	0.00	0.00	1.35	0.00	1.38	0.00	2.99	1.51	1.40	0.00
ENSG00000100644	0.00	0.00	0.00	0.00	0.00	14.14	0.00	0.00	0.00	0.00	0.00	0.00	13.98	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000100711	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.06	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000100714	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	19.23	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000100814	0.00	0.00	0.00	15.09	0.00	32.10	0.00	0.00	0.00	0.00	14.22	0.00	12.44	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000100815	0.00	1.25	0.00	0.00	0.83	0.62	0.00	1.19	0.00	3.48	0.00	0.76	0.00	0.00	0.00	0.00	0.00	0.82	0.00	1.14
ENSG00000100852	4.60	0.00	0.00	1.75	68.48	0.00	0.00	31.21	0.00	0.00	45.64	1.59	1.54	32.05	67.56	0.00	22.18	23.79	66.44	107.14
ENSG00000100865	0.00	0.00	6.24	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.46	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000100902	0.00	0.00	0.00	0.00	1.77	0.00	2.85	0.00	0.00	0.00	0.00	0.00	0.00	2.44	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000100934	0.00	0.00	18.94	0.00	0.00	10.18	0.00	0.00	0.00	15.57	0.00	0.00	0.00	0.00	0.00	9.83	0.00	0.00	0.00	0.00
ENSG00000101003	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.46	0.00
ENSG00000101181	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.66	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000101236	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.53	0.00	0.00	0.00	0.00	0.00	0.77
ENSG00000101307	0.00	0.00	0.00	0.00	0.00	0.00	88.10	0.00	0.00	0.00	0.00	148.80	14.35	110.97	0.00	0.00	292.16	13.25	0.00	0.00
ENSG00000101350	0.00	0.00	0.00	0.00	0.00	0.00	0.00	7.40	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000101361	183.12	92.59	81.27	50.71	0.00	98.66	140.51	552.36	95.21	52.43	48.10	33.95	130.36	200.42	128.09	73.75	115.48	49.27	68.38	958.34
